# time(seconds) Ndecays
4.161145143142893255e-04 2.210000000000000000e+02
4.161770221277659790e-04 1.000000000000000000e+01
4.162395299412426867e-04 6.900000000000000000e+01
4.163020377547193402e-04 3.860000000000000000e+02
4.163645455681960479e-04 9.450000000000000000e+02
4.164270533816727556e-04 1.728000000000000000e+03
4.164895611951494091e-04 2.825000000000000000e+03
4.165520690086261168e-04 3.994000000000000000e+03
4.166145768221027703e-04 5.457000000000000000e+03
4.166770846355794780e-04 7.157000000000000000e+03
4.167395924490561315e-04 8.975000000000000000e+03
4.168021002625328392e-04 1.097200000000000000e+04
4.168646080760095469e-04 1.326400000000000000e+04
4.169271158894862005e-04 1.563500000000000000e+04
4.169896237029629082e-04 1.790400000000000000e+04
4.170521315164395617e-04 2.088100000000000000e+04
4.171146393299162694e-04 2.352100000000000000e+04
4.171771471433929229e-04 2.620300000000000000e+04
4.172396549568696306e-04 2.857100000000000000e+04
4.173021627703463383e-04 3.165300000000000000e+04
4.173646705838229918e-04 3.423200000000000000e+04
4.174271783972996995e-04 3.669000000000000000e+04
4.174896862107763530e-04 3.940200000000000000e+04
4.175521940242530607e-04 4.157800000000000000e+04
4.176147018377297142e-04 4.444200000000000000e+04
4.176772096512064219e-04 4.658100000000000000e+04
4.177397174646831296e-04 4.911900000000000000e+04
4.178022252781597831e-04 5.127300000000000000e+04
4.178647330916364908e-04 5.279900000000000000e+04
4.179272409051131443e-04 5.458900000000000000e+04
4.179897487185898521e-04 5.594600000000000000e+04
4.180522565320665056e-04 5.752500000000000000e+04
4.181147643455432133e-04 5.847900000000000000e+04
4.181772721590199210e-04 5.922800000000000000e+04
4.182397799724965745e-04 6.023500000000000000e+04
4.183022877859732822e-04 6.115300000000000000e+04
4.183647955994499357e-04 6.015500000000000000e+04
4.184273034129266434e-04 6.023200000000000000e+04
4.184898112264032969e-04 5.973200000000000000e+04
4.185523190398800046e-04 5.925900000000000000e+04
4.186148268533567123e-04 5.815700000000000000e+04
4.186773346668333658e-04 5.721500000000000000e+04
4.187398424803100735e-04 5.602000000000000000e+04
4.188023502937867270e-04 5.435300000000000000e+04
4.188648581072634347e-04 5.274400000000000000e+04
4.189273659207401425e-04 5.069900000000000000e+04
4.189898737342167960e-04 4.866600000000000000e+04
4.190523815476935037e-04 4.683500000000000000e+04
4.191148893611701572e-04 4.444100000000000000e+04
4.191773971746468649e-04 4.181200000000000000e+04
4.192399049881235184e-04 3.935500000000000000e+04
4.193024128016002261e-04 3.683300000000000000e+04
4.193649206150769338e-04 3.431300000000000000e+04
4.194274284285535873e-04 3.133700000000000000e+04
4.194899362420302950e-04 2.872200000000000000e+04
4.195524440555069485e-04 2.592800000000000000e+04
4.196149518689836562e-04 2.313900000000000000e+04
4.196774596824603097e-04 2.074900000000000000e+04
4.197399674959370174e-04 1.824700000000000000e+04
4.198024753094137251e-04 1.582600000000000000e+04
4.198649831228903786e-04 1.354000000000000000e+04
4.199274909363670863e-04 1.136200000000000000e+04
4.199899987498437398e-04 9.291000000000000000e+03
4.200525065633204476e-04 7.503000000000000000e+03
4.201150143767971011e-04 5.855000000000000000e+03
4.201775221902738088e-04 4.375000000000000000e+03
4.202400300037505165e-04 3.086000000000000000e+03
4.203025378172271700e-04 1.944000000000000000e+03
4.203650456307038777e-04 1.157000000000000000e+03
4.204275534441805312e-04 4.960000000000000000e+02
4.204900612576572389e-04 1.300000000000000000e+02
4.205525690711338924e-04 3.000000000000000000e+00
4.206150768846106001e-04 9.300000000000000000e+01
4.206775846980873078e-04 4.170000000000000000e+02
4.207400925115639613e-04 9.280000000000000000e+02
4.208026003250406690e-04 1.782000000000000000e+03
4.208651081385173225e-04 2.730000000000000000e+03
4.209276159519940302e-04 3.942000000000000000e+03
4.209901237654706837e-04 5.490000000000000000e+03
4.210526315789473915e-04 6.967000000000000000e+03
4.211151393924240992e-04 8.883000000000000000e+03
4.211776472059007527e-04 1.061500000000000000e+04
4.212401550193774604e-04 1.277700000000000000e+04
4.213026628328541139e-04 1.487400000000000000e+04
4.213651706463308216e-04 1.730100000000000000e+04
4.214276784598074751e-04 1.980500000000000000e+04
4.214901862732841828e-04 2.218700000000000000e+04
4.215526940867608905e-04 2.499400000000000000e+04
4.216152019002375440e-04 2.730100000000000000e+04
4.216777097137142517e-04 2.958900000000000000e+04
4.217402175271909052e-04 3.221000000000000000e+04
4.218027253406676129e-04 3.475700000000000000e+04
4.218652331541442664e-04 3.731000000000000000e+04
4.219277409676209741e-04 3.978600000000000000e+04
4.219902487810976818e-04 4.197900000000000000e+04
4.220527565945743353e-04 4.384200000000000000e+04
4.221152644080510431e-04 4.632800000000000000e+04
4.221777722215276966e-04 4.782200000000000000e+04
4.222402800350044043e-04 4.983500000000000000e+04
4.223027878484810578e-04 5.106100000000000000e+04
4.223652956619577655e-04 5.294200000000000000e+04
4.224278034754344732e-04 5.383300000000000000e+04
4.224903112889111267e-04 5.443100000000000000e+04
4.225528191023878344e-04 5.520300000000000000e+04
4.226153269158644879e-04 5.621500000000000000e+04
4.226778347293411956e-04 5.643900000000000000e+04
4.227403425428178491e-04 5.677600000000000000e+04
4.228028503562945568e-04 5.621700000000000000e+04
4.228653581697712645e-04 5.566800000000000000e+04
4.229278659832479180e-04 5.499100000000000000e+04
4.229903737967246257e-04 5.419600000000000000e+04
4.230528816102012792e-04 5.325500000000000000e+04
4.231153894236779870e-04 5.212200000000000000e+04
4.231778972371546947e-04 5.060100000000000000e+04
4.232404050506313482e-04 4.923300000000000000e+04
4.233029128641080559e-04 4.712700000000000000e+04
4.233654206775847094e-04 4.515700000000000000e+04
4.234279284910614171e-04 4.335000000000000000e+04
4.234904363045380706e-04 4.119500000000000000e+04
4.235529441180147783e-04 3.872400000000000000e+04
4.236154519314914860e-04 3.621500000000000000e+04
4.236779597449681395e-04 3.410800000000000000e+04
4.237404675584448472e-04 3.161800000000000000e+04
4.238029753719215007e-04 2.889000000000000000e+04
4.238654831853982084e-04 2.660100000000000000e+04
4.239279909988748619e-04 2.362700000000000000e+04
4.239904988123515696e-04 2.158000000000000000e+04
4.240530066258282773e-04 1.879300000000000000e+04
4.241155144393049308e-04 1.680900000000000000e+04
4.241780222527816386e-04 1.444900000000000000e+04
4.242405300662582921e-04 1.250600000000000000e+04
4.243030378797349998e-04 1.034200000000000000e+04
4.243655456932116533e-04 8.528000000000000000e+03
4.244280535066883610e-04 6.811000000000000000e+03
4.244905613201650687e-04 5.180000000000000000e+03
4.245530691336417222e-04 3.714000000000000000e+03
4.246155769471184299e-04 2.679000000000000000e+03
4.246780847605950834e-04 1.645000000000000000e+03
4.247405925740717911e-04 9.100000000000000000e+02
4.248031003875484446e-04 4.220000000000000000e+02
4.248656082010251523e-04 8.400000000000000000e+01
4.249281160145018600e-04 1.000000000000000000e+00
4.249906238279785135e-04 1.220000000000000000e+02
4.250531316414552212e-04 4.840000000000000000e+02
4.251156394549318747e-04 1.030000000000000000e+03
4.251781472684085825e-04 1.834000000000000000e+03
4.252406550818852360e-04 2.714000000000000000e+03
4.253031628953619437e-04 3.980000000000000000e+03
4.253656707088386514e-04 5.242000000000000000e+03
4.254281785223153049e-04 6.773000000000000000e+03
4.254906863357920126e-04 8.458000000000000000e+03
4.255531941492686661e-04 1.023800000000000000e+04
4.256157019627453738e-04 1.223100000000000000e+04
4.256782097762220273e-04 1.452200000000000000e+04
4.257407175896987350e-04 1.667400000000000000e+04
4.258032254031754427e-04 1.879900000000000000e+04
4.258657332166520962e-04 2.103600000000000000e+04
4.259282410301288039e-04 2.349700000000000000e+04
4.259907488436054574e-04 2.595300000000000000e+04
4.260532566570821651e-04 2.800700000000000000e+04
4.261157644705588186e-04 3.046300000000000000e+04
4.261782722840355263e-04 3.280800000000000000e+04
4.262407800975122341e-04 3.521000000000000000e+04
4.263032879109888876e-04 3.751300000000000000e+04
4.263657957244655953e-04 3.962000000000000000e+04
4.264283035379422488e-04 4.148500000000000000e+04
4.264908113514189565e-04 4.324000000000000000e+04
4.265533191648956100e-04 4.462200000000000000e+04
4.266158269783723177e-04 4.672500000000000000e+04
4.266783347918490254e-04 4.839600000000000000e+04
4.267408426053256789e-04 4.950900000000000000e+04
4.268033504188023866e-04 5.072800000000000000e+04
4.268658582322790401e-04 5.113400000000000000e+04
4.269283660457557478e-04 5.211300000000000000e+04
4.269908738592324013e-04 5.228000000000000000e+04
4.270533816727091090e-04 5.267700000000000000e+04
4.271158894861858167e-04 5.270600000000000000e+04
4.271783972996624702e-04 5.230700000000000000e+04
4.272409051131391780e-04 5.210000000000000000e+04
4.273034129266158315e-04 5.180500000000000000e+04
4.273659207400925392e-04 5.071300000000000000e+04
4.274284285535691927e-04 4.949200000000000000e+04
4.274909363670459004e-04 4.858400000000000000e+04
4.275534441805226081e-04 4.720900000000000000e+04
4.276159519939992616e-04 4.516600000000000000e+04
4.276784598074759693e-04 4.395200000000000000e+04
4.277409676209526228e-04 4.188700000000000000e+04
4.278034754344293305e-04 4.010900000000000000e+04
4.278659832479060382e-04 3.789500000000000000e+04
4.279284910613826917e-04 3.578900000000000000e+04
4.279909988748593994e-04 3.345800000000000000e+04
4.280535066883360529e-04 3.105100000000000000e+04
4.281160145018127606e-04 2.900400000000000000e+04
4.281785223152894141e-04 2.665600000000000000e+04
4.282410301287661218e-04 2.418100000000000000e+04
4.283035379422428296e-04 2.180700000000000000e+04
4.283660457557194831e-04 1.969300000000000000e+04
4.284285535691961908e-04 1.743300000000000000e+04
4.284910613826728443e-04 1.512100000000000000e+04
4.285535691961495520e-04 1.295900000000000000e+04
4.286160770096262055e-04 1.115300000000000000e+04
4.286785848231029132e-04 9.433000000000000000e+03
4.287410926365796209e-04 7.547000000000000000e+03
4.288036004500562744e-04 5.945000000000000000e+03
4.288661082635329821e-04 4.603000000000000000e+03
4.289286160770096356e-04 3.477000000000000000e+03
4.289911238904863433e-04 2.299000000000000000e+03
4.290536317039629968e-04 1.417000000000000000e+03
4.291161395174397045e-04 8.120000000000000000e+02
4.291786473309164122e-04 3.120000000000000000e+02
4.292411551443930657e-04 5.400000000000000000e+01
4.293036629578697735e-04 1.000000000000000000e+00
4.293661707713464270e-04 1.690000000000000000e+02
4.294286785848231347e-04 4.630000000000000000e+02
4.294911863982997882e-04 1.049000000000000000e+03
4.295536942117764959e-04 1.789000000000000000e+03
4.296162020252532036e-04 2.718000000000000000e+03
4.296787098387298571e-04 3.937000000000000000e+03
4.297412176522065648e-04 5.153000000000000000e+03
4.298037254656832183e-04 6.485000000000000000e+03
4.298662332791599260e-04 8.366000000000000000e+03
4.299287410926365795e-04 1.000300000000000000e+04
4.299912489061132872e-04 1.175500000000000000e+04
4.300537567195899949e-04 1.348600000000000000e+04
4.301162645330666484e-04 1.570000000000000000e+04
4.301787723465433561e-04 1.795600000000000000e+04
4.302412801600200096e-04 1.984100000000000000e+04
4.303037879734967174e-04 2.262100000000000000e+04
4.303662957869733709e-04 2.460100000000000000e+04
4.304288036004500786e-04 2.696700000000000000e+04
4.304913114139267863e-04 2.891600000000000000e+04
4.305538192274034398e-04 3.148600000000000000e+04
4.306163270408801475e-04 3.315000000000000000e+04
4.306788348543568010e-04 3.511400000000000000e+04
4.307413426678335087e-04 3.724700000000000000e+04
4.308038504813101622e-04 3.917600000000000000e+04
4.308663582947868699e-04 4.067100000000000000e+04
4.309288661082635776e-04 4.207800000000000000e+04
4.309913739217402311e-04 4.398300000000000000e+04
4.310538817352169388e-04 4.521400000000000000e+04
4.311163895486935923e-04 4.604900000000000000e+04
4.311788973621703000e-04 4.748700000000000000e+04
4.312414051756469535e-04 4.831700000000000000e+04
4.313039129891236612e-04 4.907300000000000000e+04
4.313664208026003690e-04 4.929200000000000000e+04
4.314289286160770225e-04 4.948700000000000000e+04
4.314914364295537302e-04 4.929300000000000000e+04
4.315539442430303837e-04 4.897300000000000000e+04
4.316164520565070914e-04 4.856000000000000000e+04
4.316789598699837449e-04 4.829200000000000000e+04
4.317414676834604526e-04 4.701300000000000000e+04
4.318039754969371603e-04 4.636600000000000000e+04
4.318664833104138138e-04 4.535100000000000000e+04
4.319289911238905215e-04 4.377000000000000000e+04
4.319914989373671750e-04 4.243700000000000000e+04
4.320540067508438827e-04 4.089100000000000000e+04
4.321165145643205904e-04 3.921400000000000000e+04
4.321790223777972439e-04 3.723700000000000000e+04
4.322415301912739516e-04 3.533700000000000000e+04
4.323040380047506051e-04 3.303600000000000000e+04
4.323665458182273129e-04 3.136400000000000000e+04
4.324290536317039664e-04 2.894900000000000000e+04
4.324915614451806741e-04 2.664700000000000000e+04
4.325540692586573818e-04 2.418500000000000000e+04
4.326165770721340353e-04 2.244700000000000000e+04
4.326790848856107430e-04 2.030400000000000000e+04
4.327415926990873965e-04 1.827800000000000000e+04
4.328041005125641042e-04 1.620900000000000000e+04
4.328666083260407577e-04 1.405800000000000000e+04
4.329291161395174654e-04 1.202900000000000000e+04
4.329916239529941731e-04 1.022500000000000000e+04
4.330541317664708266e-04 8.529000000000000000e+03
4.331166395799475343e-04 6.958000000000000000e+03
4.331791473934241878e-04 5.412000000000000000e+03
4.332416552069008955e-04 4.277000000000000000e+03
4.333041630203775490e-04 2.977000000000000000e+03
4.333666708338542567e-04 2.009000000000000000e+03
4.334291786473309645e-04 1.239000000000000000e+03
4.334916864608076180e-04 6.830000000000000000e+02
4.335541942742843257e-04 2.560000000000000000e+02
4.336167020877609792e-04 3.500000000000000000e+01
4.336792099012376869e-04 1.200000000000000000e+01
4.337417177147143404e-04 1.900000000000000000e+02
4.338042255281910481e-04 5.100000000000000000e+02
4.338667333416677558e-04 1.072000000000000000e+03
4.339292411551444093e-04 1.843000000000000000e+03
4.339917489686211170e-04 2.791000000000000000e+03
4.340542567820977705e-04 3.736000000000000000e+03
4.341167645955744782e-04 5.009000000000000000e+03
4.341792724090511317e-04 6.517000000000000000e+03
4.342417802225278394e-04 7.823000000000000000e+03
4.343042880360045471e-04 9.382000000000000000e+03
4.343667958494812006e-04 1.135700000000000000e+04
4.344293036629579084e-04 1.319000000000000000e+04
4.344918114764345619e-04 1.497400000000000000e+04
4.345543192899112696e-04 1.684700000000000000e+04
4.346168271033879231e-04 1.905600000000000000e+04
4.346793349168646308e-04 2.101400000000000000e+04
4.347418427303413385e-04 2.338900000000000000e+04
4.348043505438179920e-04 2.534500000000000000e+04
4.348668583572946997e-04 2.747500000000000000e+04
4.349293661707713532e-04 2.932600000000000000e+04
4.349918739842480609e-04 3.141700000000000000e+04
4.350543817977247144e-04 3.322000000000000000e+04
4.351168896112014221e-04 3.527400000000000000e+04
4.351793974246781298e-04 3.716700000000000000e+04
4.352419052381547833e-04 3.863200000000000000e+04
4.353044130516314910e-04 3.988600000000000000e+04
4.353669208651081445e-04 4.113000000000000000e+04
4.354294286785848522e-04 4.211600000000000000e+04
4.354919364920615057e-04 4.335700000000000000e+04
4.355544443055382135e-04 4.419600000000000000e+04
4.356169521190149212e-04 4.463100000000000000e+04
4.356794599324915747e-04 4.518600000000000000e+04
4.357419677459682824e-04 4.550200000000000000e+04
4.358044755594449359e-04 4.582600000000000000e+04
4.358669833729216436e-04 4.590000000000000000e+04
4.359294911863982971e-04 4.559000000000000000e+04
4.359919989998750048e-04 4.509800000000000000e+04
4.360545068133517125e-04 4.481100000000000000e+04
4.361170146268283660e-04 4.395400000000000000e+04
4.361795224403050737e-04 4.261000000000000000e+04
4.362420302537817272e-04 4.217800000000000000e+04
4.363045380672584349e-04 4.033400000000000000e+04
4.363670458807351426e-04 3.913600000000000000e+04
4.364295536942117961e-04 3.788700000000000000e+04
4.364920615076885039e-04 3.626200000000000000e+04
4.365545693211651574e-04 3.438600000000000000e+04
4.366170771346418651e-04 3.286700000000000000e+04
4.366795849481185186e-04 3.079200000000000000e+04
4.367420927615952263e-04 2.880700000000000000e+04
4.368046005750719340e-04 2.658500000000000000e+04
4.368671083885485875e-04 2.474800000000000000e+04
4.369296162020252952e-04 2.271200000000000000e+04
4.369921240155019487e-04 2.085100000000000000e+04
4.370546318289786564e-04 1.862400000000000000e+04
4.371171396424553099e-04 1.640000000000000000e+04
4.371796474559320176e-04 1.449300000000000000e+04
4.372421552694087253e-04 1.289300000000000000e+04
4.373046630828853788e-04 1.098500000000000000e+04
4.373671708963620865e-04 9.185000000000000000e+03
4.374296787098387400e-04 7.628000000000000000e+03
4.374921865233154477e-04 6.220000000000000000e+03
4.375546943367921012e-04 4.821000000000000000e+03
4.376172021502688090e-04 3.691000000000000000e+03
4.376797099637455167e-04 2.600000000000000000e+03
4.377422177772221702e-04 1.750000000000000000e+03
4.378047255906988779e-04 1.079000000000000000e+03
4.378672334041755314e-04 5.490000000000000000e+02
4.379297412176522391e-04 1.860000000000000000e+02
4.379922490311288926e-04 2.800000000000000000e+01
4.380547568446056003e-04 2.300000000000000000e+01
4.381172646580823080e-04 2.100000000000000000e+02
4.381797724715589615e-04 6.010000000000000000e+02
4.382422802850356692e-04 1.103000000000000000e+03
4.383047880985123227e-04 1.827000000000000000e+03
4.383672959119890304e-04 2.717000000000000000e+03
4.384298037254656839e-04 3.599000000000000000e+03
4.384923115389423916e-04 4.804000000000000000e+03
4.385548193524190994e-04 6.216000000000000000e+03
4.386173271658957529e-04 7.586000000000000000e+03
4.386798349793724606e-04 9.273000000000000000e+03
4.387423427928491141e-04 1.079300000000000000e+04
4.388048506063258218e-04 1.281700000000000000e+04
4.388673584198024753e-04 1.444800000000000000e+04
4.389298662332791830e-04 1.609800000000000000e+04
4.389923740467558907e-04 1.835700000000000000e+04
4.390548818602325442e-04 2.011700000000000000e+04
4.391173896737092519e-04 2.196400000000000000e+04
4.391798974871859054e-04 2.394400000000000000e+04
4.392424053006626131e-04 2.584200000000000000e+04
4.393049131141392666e-04 2.793600000000000000e+04
4.393674209276159743e-04 2.956500000000000000e+04
4.394299287410926820e-04 3.157600000000000000e+04
4.394924365545693355e-04 3.309400000000000000e+04
4.395549443680460432e-04 3.442100000000000000e+04
4.396174521815226967e-04 3.634700000000000000e+04
4.396799599949994045e-04 3.778200000000000000e+04
4.397424678084760580e-04 3.898400000000000000e+04
4.398049756219527657e-04 3.965300000000000000e+04
4.398674834354294734e-04 4.065700000000000000e+04
4.399299912489061269e-04 4.111700000000000000e+04
4.399924990623828346e-04 4.213700000000000000e+04
4.400550068758594881e-04 4.249000000000000000e+04
4.401175146893361958e-04 4.277800000000000000e+04
4.401800225028128493e-04 4.278600000000000000e+04
4.402425303162895570e-04 4.337000000000000000e+04
4.403050381297662647e-04 4.289600000000000000e+04
4.403675459432429182e-04 4.231600000000000000e+04
4.404300537567196259e-04 4.199900000000000000e+04
4.404925615701962794e-04 4.090500000000000000e+04
4.405550693836729871e-04 3.994700000000000000e+04
4.406175771971496949e-04 3.895700000000000000e+04
4.406800850106263484e-04 3.778900000000000000e+04
4.407425928241030561e-04 3.686100000000000000e+04
4.408051006375797096e-04 3.524400000000000000e+04
4.408676084510564173e-04 3.370700000000000000e+04
4.409301162645330708e-04 3.164500000000000000e+04
4.409926240780097785e-04 3.020600000000000000e+04
4.410551318914864862e-04 2.850900000000000000e+04
4.411176397049631397e-04 2.668500000000000000e+04
4.411801475184398474e-04 2.486800000000000000e+04
4.412426553319165009e-04 2.273500000000000000e+04
4.413051631453932086e-04 2.077500000000000000e+04
4.413676709588698621e-04 1.881500000000000000e+04
4.414301787723465698e-04 1.699000000000000000e+04
4.414926865858232775e-04 1.497600000000000000e+04
4.415551943992999310e-04 1.354900000000000000e+04
4.416177022127766388e-04 1.158000000000000000e+04
4.416802100262532923e-04 1.000400000000000000e+04
4.417427178397300000e-04 8.396000000000000000e+03
4.418052256532066535e-04 7.014000000000000000e+03
4.418677334666833612e-04 5.650000000000000000e+03
4.419302412801600689e-04 4.347000000000000000e+03
4.419927490936367224e-04 3.244000000000000000e+03
4.420552569071134301e-04 2.293000000000000000e+03
4.421177647205900836e-04 1.526000000000000000e+03
4.421802725340667913e-04 9.230000000000000000e+02
4.422427803475434448e-04 4.930000000000000000e+02
4.423052881610201525e-04 1.480000000000000000e+02
4.423677959744968602e-04 1.300000000000000000e+01
4.424303037879735137e-04 4.400000000000000000e+01
4.424928116014502214e-04 2.650000000000000000e+02
4.425553194149268749e-04 5.980000000000000000e+02
4.426178272284035826e-04 1.147000000000000000e+03
4.426803350418802361e-04 1.899000000000000000e+03
4.427428428553569439e-04 2.664000000000000000e+03
4.428053506688336516e-04 3.587000000000000000e+03
4.428678584823103051e-04 4.797000000000000000e+03
4.429303662957870128e-04 6.020000000000000000e+03
4.429928741092636663e-04 7.335000000000000000e+03
4.430553819227403740e-04 8.765000000000000000e+03
4.431178897362170275e-04 1.045700000000000000e+04
4.431803975496937352e-04 1.223100000000000000e+04
4.432429053631704429e-04 1.352000000000000000e+04
4.433054131766470964e-04 1.544200000000000000e+04
4.433679209901238041e-04 1.693900000000000000e+04
4.434304288036004576e-04 1.911500000000000000e+04
4.434929366170771653e-04 2.075500000000000000e+04
4.435554444305538188e-04 2.300100000000000000e+04
4.436179522440305265e-04 2.435700000000000000e+04
4.436804600575072343e-04 2.617000000000000000e+04
4.437429678709838878e-04 2.808900000000000000e+04
4.438054756844605955e-04 2.983700000000000000e+04
4.438679834979372490e-04 3.106100000000000000e+04
4.439304913114139567e-04 3.281200000000000000e+04
4.439929991248906102e-04 3.378700000000000000e+04
4.440555069383673179e-04 3.484300000000000000e+04
4.441180147518440256e-04 3.644900000000000000e+04
4.441805225653206791e-04 3.713100000000000000e+04
4.442430303787973868e-04 3.806500000000000000e+04
4.443055381922740403e-04 3.896800000000000000e+04
4.443680460057507480e-04 3.934700000000000000e+04
4.444305538192274015e-04 3.960000000000000000e+04
4.444930616327041092e-04 4.068000000000000000e+04
4.445555694461808169e-04 4.009000000000000000e+04
4.446180772596574704e-04 3.958400000000000000e+04
4.446805850731341781e-04 3.951900000000000000e+04
4.447430928866108316e-04 3.967100000000000000e+04
4.448056007000875394e-04 3.879100000000000000e+04
4.448681085135642471e-04 3.836900000000000000e+04
4.449306163270409006e-04 3.729700000000000000e+04
4.449931241405176083e-04 3.616400000000000000e+04
4.450556319539942618e-04 3.528600000000000000e+04
4.451181397674709695e-04 3.385100000000000000e+04
4.451806475809476230e-04 3.265400000000000000e+04
4.452431553944243307e-04 3.131200000000000000e+04
4.453056632079010384e-04 2.963600000000000000e+04
4.453681710213776919e-04 2.792000000000000000e+04
4.454306788348543996e-04 2.627500000000000000e+04
4.454931866483310531e-04 2.447300000000000000e+04
4.455556944618077608e-04 2.274600000000000000e+04
4.456182022752844143e-04 2.108500000000000000e+04
4.456807100887611220e-04 1.907400000000000000e+04
4.457432179022378298e-04 1.743900000000000000e+04
4.458057257157144833e-04 1.562300000000000000e+04
4.458682335291911910e-04 1.410100000000000000e+04
4.459307413426678445e-04 1.213000000000000000e+04
4.459932491561445522e-04 1.040600000000000000e+04
4.460557569696212057e-04 8.903000000000000000e+03
4.461182647830979134e-04 7.557000000000000000e+03
4.461807725965746211e-04 6.353000000000000000e+03
4.462432804100512746e-04 5.073000000000000000e+03
4.463057882235279823e-04 3.911000000000000000e+03
4.463682960370046358e-04 2.953000000000000000e+03
4.464308038504813435e-04 2.024000000000000000e+03
4.464933116639579970e-04 1.353000000000000000e+03
4.465558194774347047e-04 7.320000000000000000e+02
4.466183272909114124e-04 3.310000000000000000e+02
4.466808351043880659e-04 1.190000000000000000e+02
4.467433429178647736e-04 2.000000000000000000e+00
4.468058507313414271e-04 6.500000000000000000e+01
4.468683585448181349e-04 2.810000000000000000e+02
4.469308663582947884e-04 6.590000000000000000e+02
4.469933741717714961e-04 1.158000000000000000e+03
4.470558819852482038e-04 1.827000000000000000e+03
4.471183897987248573e-04 2.517000000000000000e+03
4.471808976122015650e-04 3.530000000000000000e+03
4.472434054256782185e-04 4.582000000000000000e+03
4.473059132391549262e-04 5.850000000000000000e+03
4.473684210526315797e-04 7.151000000000000000e+03
4.474309288661082874e-04 8.492000000000000000e+03
4.474934366795849951e-04 9.864000000000000000e+03
4.475559444930616486e-04 1.174000000000000000e+04
4.476184523065383563e-04 1.306700000000000000e+04
4.476809601200150098e-04 1.470200000000000000e+04
4.477434679334917175e-04 1.617000000000000000e+04
4.478059757469683710e-04 1.819100000000000000e+04
4.478684835604450788e-04 2.016800000000000000e+04
4.479309913739217865e-04 2.166300000000000000e+04
4.479934991873984400e-04 2.298000000000000000e+04
4.480560070008751477e-04 2.491900000000000000e+04
4.481185148143518012e-04 2.633900000000000000e+04
4.481810226278285089e-04 2.812400000000000000e+04
4.482435304413051624e-04 2.934400000000000000e+04
4.483060382547818701e-04 3.066000000000000000e+04
4.483685460682585778e-04 3.182700000000000000e+04
4.484310538817352313e-04 3.306200000000000000e+04
4.484935616952119390e-04 3.402500000000000000e+04
4.485560695086885925e-04 3.521600000000000000e+04
4.486185773221653002e-04 3.600700000000000000e+04
4.486810851356419537e-04 3.635500000000000000e+04
4.487435929491186614e-04 3.726300000000000000e+04
4.488061007625953691e-04 3.727500000000000000e+04
4.488686085760720226e-04 3.770400000000000000e+04
4.489311163895487304e-04 3.744100000000000000e+04
4.489936242030253839e-04 3.718200000000000000e+04
4.490561320165020916e-04 3.732300000000000000e+04
4.491186398299787451e-04 3.663100000000000000e+04
4.491811476434554528e-04 3.651300000000000000e+04
4.492436554569321605e-04 3.567100000000000000e+04
4.493061632704088140e-04 3.471800000000000000e+04
4.493686710838855217e-04 3.368100000000000000e+04
4.494311788973621752e-04 3.227500000000000000e+04
4.494936867108388829e-04 3.148100000000000000e+04
4.495561945243155906e-04 3.012200000000000000e+04
4.496187023377922441e-04 2.894300000000000000e+04
4.496812101512689518e-04 2.735900000000000000e+04
4.497437179647456053e-04 2.594400000000000000e+04
4.498062257782223130e-04 2.442700000000000000e+04
4.498687335916989665e-04 2.260900000000000000e+04
4.499312414051756743e-04 2.096000000000000000e+04
4.499937492186523820e-04 1.944800000000000000e+04
4.500562570321290355e-04 1.765200000000000000e+04
4.501187648456057432e-04 1.597900000000000000e+04
4.501812726590823967e-04 1.437600000000000000e+04
4.502437804725591044e-04 1.290600000000000000e+04
4.503062882860357579e-04 1.123100000000000000e+04
4.503687960995124656e-04 9.505000000000000000e+03
4.504313039129891733e-04 8.216000000000000000e+03
4.504938117264658268e-04 6.866000000000000000e+03
4.505563195399425345e-04 5.692000000000000000e+03
4.506188273534191880e-04 4.527000000000000000e+03
4.506813351668958957e-04 3.448000000000000000e+03
4.507438429803725492e-04 2.602000000000000000e+03
4.508063507938492569e-04 1.822000000000000000e+03
4.508688586073259646e-04 1.072000000000000000e+03
4.509313664208026181e-04 6.350000000000000000e+02
4.509938742342793259e-04 2.670000000000000000e+02
4.510563820477559794e-04 6.000000000000000000e+01
4.511188898612326871e-04 0.000000000000000000e+00
4.511813976747093406e-04 6.700000000000000000e+01
4.512439054881860483e-04 3.150000000000000000e+02
4.513064133016627560e-04 6.900000000000000000e+02
4.513689211151394095e-04 1.178000000000000000e+03
4.514314289286161172e-04 1.904000000000000000e+03
4.514939367420927707e-04 2.598000000000000000e+03
4.515564445555694784e-04 3.462000000000000000e+03
4.516189523690461319e-04 4.467000000000000000e+03
4.516814601825228396e-04 5.674000000000000000e+03
4.517439679959995473e-04 6.705000000000000000e+03
4.518064758094762008e-04 8.079000000000000000e+03
4.518689836229529085e-04 9.365000000000000000e+03
4.519314914364295620e-04 1.093300000000000000e+04
4.519939992499062698e-04 1.252300000000000000e+04
4.520565070633829233e-04 1.413300000000000000e+04
4.521190148768596310e-04 1.531000000000000000e+04
4.521815226903363387e-04 1.718500000000000000e+04
4.522440305038129922e-04 1.868700000000000000e+04
4.523065383172896999e-04 2.038200000000000000e+04
4.523690461307663534e-04 2.206200000000000000e+04
4.524315539442430611e-04 2.350300000000000000e+04
